days,repository_language,lang_count
2013-06-14,Elixir,48
2013-06-15,Elixir,57
2013-06-16,Elixir,56
2013-06-17,Elixir,58
2013-06-18,Elixir,59
2013-06-19,Elixir,37
2013-06-20,Elixir,39
2013-06-21,Elixir,48
2013-06-22,Elixir,63
2013-06-23,Elixir,57
2013-06-24,Elixir,49
2013-06-25,Elixir,44
2013-06-26,Elixir,24
2013-06-27,Elixir,46
2013-06-28,Elixir,46
2013-06-29,Elixir,54
2013-06-30,Elixir,80
2013-07-01,Elixir,62
2013-07-02,Elixir,40
2013-07-03,Elixir,47
2013-07-04,Elixir,67
2013-07-05,Elixir,73
2013-07-06,Elixir,62
2013-07-07,Elixir,73
2013-07-08,Elixir,92
2013-07-09,Elixir,76
2013-07-10,Elixir,75
2013-07-11,Elixir,41
2013-07-12,Elixir,71
2013-07-13,Elixir,38
2013-07-14,Elixir,56
2013-07-15,Elixir,52
2013-07-16,Elixir,38
2013-07-17,Elixir,46
2013-07-18,Elixir,73
2013-07-19,Elixir,108
2013-07-20,Elixir,78
2013-07-21,Elixir,66
2013-07-22,Elixir,82
2013-07-23,Elixir,80
2013-07-24,Elixir,51
2013-07-25,Elixir,54
2013-07-26,Elixir,81
2013-07-27,Elixir,69
2013-07-28,Elixir,68
2013-07-29,Elixir,60
2013-07-30,Elixir,59
2013-07-31,Elixir,72
2013-08-01,Elixir,64
2013-08-02,Elixir,55
2013-08-03,Elixir,60
2013-08-04,Elixir,54
2013-08-05,Elixir,56
2013-08-06,Elixir,75
2013-08-07,Elixir,88
2013-08-08,Elixir,42
2013-08-09,Elixir,50
2013-08-10,Elixir,35
2013-08-11,Elixir,55
2013-08-12,Elixir,34
2013-08-13,Elixir,55
2013-08-14,Elixir,51
2013-08-15,Elixir,73
2013-08-16,Elixir,57
2013-08-17,Elixir,53
2013-08-18,Elixir,47
2013-08-19,Elixir,59
2013-08-20,Elixir,50
2013-08-21,Elixir,74
2013-08-22,Elixir,91
2013-08-23,Elixir,84
2013-08-24,Elixir,107
2013-08-25,Elixir,62
2013-08-26,Elixir,91
2013-08-27,Elixir,60
2013-08-28,Elixir,68
2013-08-29,Elixir,73
2013-08-30,Elixir,53
2013-08-31,Elixir,60
2013-09-01,Elixir,45
2013-09-02,Elixir,62
2013-09-03,Elixir,79
2013-09-04,Elixir,27
2013-09-06,Elixir,49
2013-09-07,Elixir,69
2013-09-08,Elixir,69
2013-09-09,Elixir,47
2013-09-10,Elixir,66
2013-09-11,Elixir,60
2013-09-12,Elixir,41
2013-09-13,Elixir,55
2013-09-14,Elixir,48
2013-09-15,Elixir,45
2013-09-16,Elixir,52
2013-09-17,Elixir,55
2013-09-18,Elixir,34
2013-09-19,Elixir,23
2013-09-20,Elixir,29
2013-09-21,Elixir,33
2013-09-22,Elixir,41
2013-09-23,Elixir,40
2013-09-24,Elixir,43
2013-09-25,Elixir,40
2013-09-26,Elixir,31
2013-09-27,Elixir,25
2013-09-28,Elixir,7
2013-09-29,Elixir,37
2013-09-30,Elixir,37
2013-10-01,Elixir,35
2013-10-02,Elixir,46
2013-10-03,Elixir,37
2013-10-04,Elixir,42
2013-10-05,Elixir,36
2013-10-06,Elixir,55
2013-10-07,Elixir,61
2013-10-08,Elixir,61
2013-10-09,Elixir,36
2013-10-10,Elixir,35
2013-10-11,Elixir,52
2013-10-12,Elixir,53
2013-10-13,Elixir,45
