days,repository_language,lang_count
2012-12-01,Go,316
2012-12-02,Go,250
2012-12-03,Go,351
2012-12-04,Go,341
2012-12-05,Go,275
2012-12-06,Go,306
2012-12-07,Go,366
2012-12-08,Go,292
2012-12-09,Go,360
2012-12-10,Go,345
2012-12-11,Go,393
2012-12-12,Go,386
2012-12-13,Go,309
2012-12-14,Go,298
2012-12-15,Go,266
2012-12-16,Go,385
2012-12-17,Go,363
2012-12-18,Go,377
2012-12-19,Go,393
2012-12-20,Go,386
2012-12-21,Go,319
2012-12-22,Go,243
2012-12-23,Go,226
2012-12-24,Go,251
2012-12-25,Go,208
2012-12-26,Go,292
2012-12-27,Go,313
2012-12-28,Go,318
2012-12-29,Go,297
2012-12-30,Go,303
2012-12-31,Go,271
2013-01-01,Go,261
2013-01-02,Go,250
2013-01-03,Go,319
2013-01-04,Go,349
2013-01-05,Go,268
2013-01-06,Go,332
2013-01-07,Go,400
2013-01-08,Go,403
2013-01-09,Go,405
2013-01-10,Go,386
2013-01-11,Go,369
2013-01-12,Go,275
2013-01-13,Go,290
2013-01-14,Go,379
2013-01-15,Go,350
2013-01-16,Go,287
2013-01-17,Go,298
2013-01-18,Go,320
2013-01-19,Go,127
2013-01-20,Go,263
2013-01-21,Go,321
2013-01-22,Go,353
2013-01-23,Go,305
2013-01-24,Go,254
2013-01-25,Go,286
2013-01-26,Go,236
2013-01-27,Go,191
2013-01-28,Go,324
2013-01-29,Go,311
2013-01-30,Go,279
2013-01-31,Go,276
2013-02-01,Go,276
2013-02-02,Go,194
2013-02-03,Go,224
2013-02-04,Go,261
2013-02-05,Go,309
2013-02-06,Go,268
2013-02-07,Go,260
2013-02-08,Go,249
2013-02-09,Go,222
2013-02-10,Go,164
2013-02-11,Go,182
2013-02-12,Go,212
2013-02-13,Go,222
2013-02-14,Go,232
2013-02-15,Go,208
2013-02-16,Go,196
2013-02-17,Go,232
2013-02-18,Go,279
2013-02-19,Go,228
2013-02-20,Go,276
