days,repository_language,lang_count
2013-09-30,PHP,10684
2013-09-20,PHP,8448
2012-03-20,PHP,15360
2012-12-25,PHP,3464
2013-08-31,PHP,5410
2012-11-15,PHP,7788
2013-03-04,PHP,9703
2013-10-05,PHP,6090
2012-10-01,PHP,6233
2013-06-07,PHP,9135
2012-08-04,PHP,6624
2013-02-06,PHP,7633
2013-01-18,PHP,7277
2013-07-09,PHP,10597
2012-06-26,PHP,12426
2012-12-19,PHP,8180
2012-09-11,PHP,13096
2012-12-27,PHP,6108
2013-02-10,PHP,4984
2012-06-12,PHP,16836
2013-02-05,PHP,7741
2012-09-09,PHP,8272
2013-09-12,PHP,10740
2012-05-28,PHP,13728
2013-04-15,PHP,9643
2012-12-05,PHP,8430
2012-07-26,PHP,12432
2012-05-07,PHP,16359
2012-04-27,PHP,14874
2013-02-13,PHP,7527
2013-03-10,PHP,6455
2013-05-16,PHP,9132
2013-07-31,PHP,10152
2012-06-19,PHP,11700
2012-05-16,PHP,15822
2012-09-10,PHP,12770
2012-05-23,PHP,17634
2013-03-09,PHP,6233
2013-02-17,PHP,5164
2012-05-11,PHP,13734
2013-09-08,PHP,6506
2013-07-14,PHP,6042
2012-12-28,PHP,5736
2012-09-26,PHP,6855
2012-06-09,PHP,9858
2013-07-20,PHP,5600
2013-04-19,PHP,9011
2013-09-01,PHP,5960
2012-04-28,PHP,9192
2013-07-01,PHP,9166
2013-04-22,PHP,10387
2013-09-02,PHP,9284
2012-07-20,PHP,9954
2013-08-28,PHP,10243
2012-03-21,PHP,20391
2013-08-12,PHP,8971
2012-05-14,PHP,15330
2012-06-07,PHP,15045
2013-04-23,PHP,10642
2013-05-24,PHP,9856
2013-10-09,PHP,11802
2012-06-24,PHP,7348
2012-11-19,PHP,8149
2012-06-21,PHP,11298
2012-07-25,PHP,12324
2013-01-17,PHP,7995
2013-05-14,PHP,9916
2013-08-30,PHP,8889
2013-07-23,PHP,11083
2013-02-18,PHP,7867
2012-11-20,PHP,8540
2012-12-24,PHP,4238
2012-08-29,PHP,24652
2012-07-17,PHP,12384
2013-09-21,PHP,6610
2013-04-02,PHP,9753
2013-07-04,PHP,9247
2013-01-04,PHP,7878
2013-04-27,PHP,6918
2012-09-03,PHP,11394
2013-09-11,PHP,10700
2013-07-29,PHP,10130
2013-06-19,PHP,9768
2013-08-18,PHP,6202
2013-04-05,PHP,9514
2012-08-21,PHP,24624
2012-03-19,PHP,15843
2013-03-18,PHP,8993
2012-07-19,PHP,12208
2012-11-24,PHP,4942
2012-06-04,PHP,15870
2012-12-31,PHP,4801
2013-08-11,PHP,5600
2013-10-04,PHP,9757
2013-03-25,PHP,10393
2013-08-08,PHP,9495
2012-12-17,PHP,7983
2013-08-15,PHP,7813
2012-11-13,PHP,8231
2013-06-13,PHP,10376
2013-03-27,PHP,10361
2013-08-10,PHP,5209
2012-10-13,PHP,4237
2013-05-27,PHP,9409
2013-03-24,PHP,6948
2012-09-04,PHP,12268
2013-05-19,PHP,6180
2012-08-10,PHP,11124
2013-06-22,PHP,5521
2013-06-01,PHP,5785
2013-06-14,PHP,9180
2013-08-14,PHP,9650
2013-07-30,PHP,10852
2012-08-22,PHP,24828
2013-06-20,PHP,9763
2013-04-17,PHP,8941
2013-04-01,PHP,8821
2012-12-18,PHP,8077
2012-03-25,PHP,10431
2013-08-26,PHP,10099
2012-07-13,PHP,11216
2012-10-29,PHP,7230
2013-08-13,PHP,9613
2013-04-26,PHP,8986
2013-05-18,PHP,5786
2013-05-06,PHP,9684
2013-06-18,PHP,10574
2012-11-21,PHP,8319
2012-07-28,PHP,6756
2012-05-09,PHP,16761
2013-09-14,PHP,6366
2013-04-04,PHP,9872
2013-07-12,PHP,10024
2013-06-29,PHP,5326
2012-10-11,PHP,7271
2012-10-23,PHP,7632
2013-04-13,PHP,6637
2013-10-11,PHP,11477
2013-09-29,PHP,7184
2012-04-08,PHP,10227
2012-08-05,PHP,7474
2013-09-15,PHP,6955
2012-05-01,PHP,14718
2013-03-28,PHP,9796
2012-07-16,PHP,11720
2013-05-05,PHP,6457
2013-02-27,PHP,10382
2013-10-07,PHP,10822
2012-07-30,PHP,11480
2013-08-27,PHP,10573
2012-12-15,PHP,4758
2013-02-28,PHP,10306
2013-04-16,PHP,8923
2012-04-04,PHP,16350
2013-08-19,PHP,9607
2012-11-16,PHP,7179
2013-04-07,PHP,7285
2013-06-11,PHP,9839
2012-09-06,PHP,12782
2013-01-06,PHP,5566
2013-06-02,PHP,6507
2012-08-01,PHP,11974
2013-02-15,PHP,6775
2013-10-13,PHP,6669
2012-08-25,PHP,16244
2012-08-30,PHP,22664
2012-08-13,PHP,12030
2012-09-29,PHP,3879
2013-10-10,PHP,11279
2013-05-04,PHP,6256
2012-11-28,PHP,8553
2013-04-28,PHP,6817
2012-09-25,PHP,6331
2013-08-17,PHP,5284
2013-08-16,PHP,8163
2012-08-06,PHP,11940
2013-08-09,PHP,8980
2013-05-28,PHP,9731
2012-08-23,PHP,25292
2012-12-08,PHP,4802
2013-08-05,PHP,10019
2013-04-29,PHP,9731
2012-04-20,PHP,16455
2012-12-29,PHP,4470
2012-11-07,PHP,7564
2012-04-07,PHP,10332
2012-06-27,PHP,12248
2012-08-19,PHP,13352
2012-12-10,PHP,8111
2013-05-31,PHP,9818
2012-08-26,PHP,15932
2013-07-11,PHP,10272
2012-10-02,PHP,6644
2013-07-28,PHP,6422
2013-01-26,PHP,4981
2012-08-12,PHP,7940
2012-08-15,PHP,11692
2012-06-10,PHP,10329
2012-04-29,PHP,9933
2012-11-27,PHP,8582
2013-02-12,PHP,7425
2013-03-16,PHP,6265
2012-11-14,PHP,8079
2012-08-18,PHP,6862
2013-08-02,PHP,9144
2013-08-21,PHP,10120
2013-03-05,PHP,9021
2012-12-16,PHP,5181
2012-05-31,PHP,16026
2013-05-29,PHP,10916
2013-01-25,PHP,7612
2012-05-12,PHP,10077
2012-08-20,PHP,23124
2012-06-14,PHP,11467
2013-08-06,PHP,9936
2012-04-05,PHP,15102
2012-07-14,PHP,6426
2012-03-13,PHP,14856
2013-01-24,PHP,8240
2013-09-04,PHP,3921
2013-07-18,PHP,10845
2013-07-10,PHP,10327
2012-11-30,PHP,7061
2013-03-23,PHP,6660
2013-10-03,PHP,10162
2012-10-12,PHP,6694
2012-09-02,PHP,7228
2012-11-10,PHP,4719
2012-12-09,PHP,5318
2013-04-09,PHP,11129
2012-08-14,PHP,13164
2012-08-28,PHP,26112
2012-07-18,PHP,10492
2013-02-11,PHP,6992
2012-05-18,PHP,14622
2012-12-07,PHP,7707
2012-03-30,PHP,14667
2012-05-05,PHP,10287
2013-09-27,PHP,9750
2013-04-18,PHP,9801
2012-09-28,PHP,6248
2013-04-03,PHP,10417
2012-04-30,PHP,14742
2013-03-30,PHP,6109
2012-09-21,PHP,6993
2012-09-24,PHP,6448
2013-08-07,PHP,8946
2013-10-12,PHP,6819
2013-02-16,PHP,4259
2013-06-08,PHP,5509
