days,repository_language,lang_count
2013-09-07,Python,7012
2012-10-22,Python,7383
2012-10-24,Python,7959
2013-02-24,Python,7327
2013-09-18,Python,11614
2013-03-08,Python,9220
2013-04-13,Python,6548
2012-12-18,Python,8033
2013-04-10,Python,11163
2013-03-21,Python,9854
2013-06-03,Python,10612
2013-08-08,Python,10894
2013-09-01,Python,7094
2013-07-23,Python,12106
2013-07-20,Python,6207
2012-06-08,Python,16266
2012-06-12,Python,17235
2013-07-01,Python,11370
2012-07-01,Python,7462
2013-08-30,Python,9939
2013-01-12,Python,4452
2012-08-03,Python,11158
2013-07-26,Python,11094
2013-03-24,Python,7121
2013-09-12,Python,11650
2012-09-16,Python,4028
2012-12-27,Python,5776
2012-11-15,Python,7711
2013-03-10,Python,6895
2013-04-23,Python,11258
2012-04-09,Python,14358
2013-07-30,Python,12193
2012-04-20,Python,17607
2012-03-29,Python,17478
2012-05-13,Python,10953
2013-05-17,Python,9686
2013-04-22,Python,11210
2012-06-28,Python,12000
2013-03-12,Python,10371
2013-02-28,Python,10087
2012-10-13,Python,4798
2013-03-17,Python,6604
2013-01-24,Python,7592
2012-07-18,Python,12214
2012-11-23,Python,5805
2013-01-25,Python,7920
2012-06-27,Python,11942
2013-05-26,Python,6599
2012-12-14,Python,7410
2012-08-15,Python,12622
2012-08-17,Python,11256
2013-08-20,Python,11020
2013-09-20,Python,9603
2012-05-15,Python,16620
2012-07-25,Python,12370
2013-01-19,Python,4034
2013-09-25,Python,11902
2012-08-23,Python,25600
2012-06-09,Python,10083
2012-07-04,Python,10322
2012-09-05,Python,13360
2012-12-08,Python,4942
2013-07-07,Python,6523
2013-07-24,Python,11311
2013-05-16,Python,9617
2012-05-17,Python,16053
2012-09-10,Python,12886
2012-05-14,Python,16197
2012-11-17,Python,5121
2012-12-06,Python,8582
2012-10-17,Python,7089
2013-08-04,Python,6926
2013-06-05,Python,10953
2012-06-18,Python,10876
2012-06-25,Python,11962
2013-05-22,Python,10626
2013-06-23,Python,6467
2013-09-28,Python,8195
2013-08-28,Python,11614
2013-02-16,Python,4290
2012-08-28,Python,25984
2012-05-16,Python,16644
2012-09-26,Python,6803
2013-02-15,Python,6667
2012-09-08,Python,7358
2013-02-13,Python,7122
2012-12-20,Python,7587
2013-08-05,Python,10418
2012-05-03,Python,17358
2012-07-24,Python,12600
2012-07-17,Python,13218
2013-04-01,Python,8585
2012-05-11,Python,17337
2012-11-09,Python,7420
2013-01-14,Python,7241
2012-07-11,Python,12820
2012-08-11,Python,7874
2012-07-31,Python,12166
2013-06-30,Python,7190
2013-09-13,Python,11056
2012-05-12,Python,10281
2013-03-07,Python,9695
2013-03-30,Python,6001
2012-06-11,Python,16833
2013-02-17,Python,4840
2012-11-05,Python,7496
2012-08-02,Python,12222
2012-05-23,Python,17778
2013-03-09,Python,6590
2013-07-27,Python,7290
2013-07-17,Python,12427
2013-08-06,Python,11335
2013-07-10,Python,14095
2013-01-07,Python,7226
2012-11-20,Python,8358
2012-04-30,Python,14988
2012-07-14,Python,7120
2013-02-19,Python,7827
2012-06-19,Python,11492
2013-07-18,Python,12234
2013-08-25,Python,7017
2012-04-28,Python,10197
2012-04-16,Python,16716
2013-05-20,Python,10019
2012-04-13,Python,16641
2013-09-17,Python,12206
2013-03-19,Python,10596
2012-07-07,Python,7086
2013-04-12,Python,10238
2013-07-14,Python,7174
2013-06-18,Python,11373
2012-12-24,Python,4003
2012-04-10,Python,17061
2013-08-07,Python,10137
2012-06-16,Python,6774
2012-09-09,Python,8228
2012-07-10,Python,13300
2013-10-12,Python,7844
2013-09-08,Python,7821
2012-05-07,Python,16920
2012-12-04,Python,8564
2013-04-15,Python,9645
2012-07-22,Python,7362
2012-10-21,Python,4686
2012-08-09,Python,12238
2013-03-23,Python,5685
2013-02-18,Python,7337
2013-07-31,Python,11546
2012-07-05,Python,10986
2012-08-06,Python,11576
2012-12-28,Python,5606
2012-05-05,Python,10101
2013-05-07,Python,10319
2013-01-23,Python,7760
