days,repository_language,lang_count
2012-03-30,Ruby,19227
2012-09-01,Ruby,8166
2013-08-21,Ruby,11872
2012-06-26,Ruby,13904
2012-09-25,Ruby,7591
2013-03-01,Ruby,10258
2013-05-31,Ruby,10636
2012-05-18,Ruby,18585
2013-06-16,Ruby,7169
2013-03-20,Ruby,12207
2012-08-29,Ruby,28600
2013-04-18,Ruby,11138
2012-05-30,Ruby,22374
2012-12-16,Ruby,5510
2012-09-07,Ruby,14068
2012-08-26,Ruby,17892
2013-10-08,Ruby,12646
2012-10-25,Ruby,7926
2012-06-01,Ruby,19842
2012-10-11,Ruby,8251
2012-09-17,Ruby,7804
2012-12-07,Ruby,8358
2012-08-20,Ruby,26492
2012-09-11,Ruby,15910
2012-08-14,Ruby,15428
2012-10-31,Ruby,8606
2012-09-24,Ruby,8289
2012-04-17,Ruby,21603
2013-08-09,Ruby,10559
2013-01-30,Ruby,7839
2012-09-06,Ruby,14912
2013-06-06,Ruby,11781
2013-05-12,Ruby,7641
2013-01-16,Ruby,8002
2012-12-22,Ruby,4706
2013-05-04,Ruby,6689
2012-04-19,Ruby,21174
2013-06-29,Ruby,6991
2013-06-05,Ruby,11579
2013-01-21,Ruby,7621
2012-06-29,Ruby,12150
2012-10-18,Ruby,7984
2013-02-10,Ruby,5666
2012-05-24,Ruby,21843
2013-09-19,Ruby,9296
2012-08-31,Ruby,21972
2013-09-09,Ruby,11010
2013-06-24,Ruby,10816
2012-10-04,Ruby,7802
2012-11-03,Ruby,5731
2013-08-29,Ruby,11875
2013-05-13,Ruby,11571
2012-04-09,Ruby,19476
2012-05-27,Ruby,12489
2013-01-18,Ruby,7387
2013-08-31,Ruby,6225
2012-04-10,Ruby,20949
2013-05-28,Ruby,10740
2013-02-06,Ruby,8137
2012-06-25,Ruby,14142
2013-07-03,Ruby,12462
2012-10-30,Ruby,8634
2013-01-09,Ruby,9558
2012-03-19,Ruby,18984
2012-07-08,Ruby,9102
2012-08-13,Ruby,14220
2013-06-27,Ruby,12263
2013-05-21,Ruby,11197
2013-05-01,Ruby,10362
2012-12-21,Ruby,7187
2013-01-31,Ruby,6635
2013-06-21,Ruby,10307
2012-07-18,Ruby,14316
2012-03-20,Ruby,19875
2013-03-02,Ruby,7288
2012-08-30,Ruby,27884
2013-09-03,Ruby,11104
2012-08-15,Ruby,13936
2013-01-28,Ruby,8181
2013-09-10,Ruby,11013
2013-03-04,Ruby,10952
2013-08-16,Ruby,9722
2013-02-15,Ruby,7022
2013-04-06,Ruby,8028
2012-04-25,Ruby,21561
2012-09-20,Ruby,7956
2012-10-01,Ruby,7571
2013-09-06,Ruby,8767
2013-01-23,Ruby,8359
2012-10-05,Ruby,7159
2013-05-26,Ruby,7103
2013-06-26,Ruby,12801
2012-05-28,Ruby,18573
2013-01-14,Ruby,8882
2012-12-20,Ruby,8350
2012-10-08,Ruby,7601
2012-06-15,Ruby,12188
2013-07-09,Ruby,12837
2012-12-08,Ruby,5618
2013-01-10,Ruby,10116
2013-08-05,Ruby,10673
2013-02-03,Ruby,5761
2013-07-24,Ruby,12251
2012-11-28,Ruby,9303
2013-02-05,Ruby,8414
2013-02-24,Ruby,8041
2012-03-31,Ruby,13197
2012-07-23,Ruby,14280
2013-04-29,Ruby,10874
2013-04-08,Ruby,11801
2012-09-30,Ruby,5294
2012-06-12,Ruby,22662
2012-03-21,Ruby,27342
2013-01-15,Ruby,8884
2012-08-25,Ruby,16704
2013-02-02,Ruby,4971
2012-03-17,Ruby,13428
2012-08-04,Ruby,8278
2012-07-03,Ruby,14396
2013-04-07,Ruby,8970
2013-10-11,Ruby,11628
2012-04-20,Ruby,19752
2013-01-08,Ruby,9820
2012-07-02,Ruby,13998
2013-03-27,Ruby,10926
2013-04-26,Ruby,9558
2012-04-18,Ruby,21630
2013-03-10,Ruby,8182
2012-12-19,Ruby,8696
2013-01-12,Ruby,6058
2013-09-28,Ruby,6380
2013-05-11,Ruby,7502
2012-04-29,Ruby,15009
2012-12-13,Ruby,9236
2013-04-10,Ruby,12059
2013-07-06,Ruby,7266
2013-04-24,Ruby,11120
2013-02-09,Ruby,5042
2012-06-10,Ruby,15132
2012-08-18,Ruby,8600
2012-09-05,Ruby,15148
2013-08-22,Ruby,11203
2012-04-01,Ruby,13968
2013-07-25,Ruby,12537
2013-01-22,Ruby,8306
2012-06-06,Ruby,20631
2013-06-28,Ruby,11269
2012-05-20,Ruby,13854
2012-11-22,Ruby,7178
2013-05-24,Ruby,10692
2013-05-20,Ruby,11081
2012-10-07,Ruby,4827
2013-06-22,Ruby,6799
2012-11-07,Ruby,8375
2013-09-08,Ruby,8035
2012-10-10,Ruby,7914
2012-11-18,Ruby,6296
2013-05-22,Ruby,11785
2013-07-23,Ruby,12679
