days,repository_language,lang_count
2012-12-20,Dart,33
2012-12-21,Dart,37
2012-12-22,Dart,35
2012-12-23,Dart,36
2012-12-24,Dart,21
2012-12-25,Dart,16
2012-12-26,Dart,13
2012-12-27,Dart,17
2012-12-28,Dart,48
2012-12-29,Dart,31
2012-12-30,Dart,15
2012-12-31,Dart,33
2013-01-01,Dart,36
2013-01-02,Dart,46
2013-01-03,Dart,59
2013-01-04,Dart,36
2013-01-05,Dart,33
2013-01-06,Dart,40
2013-01-07,Dart,71
2013-01-08,Dart,47
2013-01-09,Dart,62
2013-01-10,Dart,61
2013-01-11,Dart,85
2013-01-12,Dart,66
2013-01-13,Dart,93
2013-01-14,Dart,94
2013-01-15,Dart,56
2013-01-16,Dart,33
2013-01-17,Dart,56
2013-01-18,Dart,52
2013-01-19,Dart,30
2013-01-20,Dart,28
2013-01-21,Dart,45
2013-01-22,Dart,121
2013-01-23,Dart,180
2013-01-24,Dart,64
2013-01-25,Dart,90
2013-01-26,Dart,69
2013-01-27,Dart,89
2013-01-28,Dart,75
2013-01-29,Dart,70
2013-01-30,Dart,47
2013-01-31,Dart,47
2013-02-01,Dart,53
2013-02-02,Dart,30
2013-02-03,Dart,138
2013-02-04,Dart,138
2013-02-05,Dart,77
2013-02-06,Dart,232
2013-02-07,Dart,90
2013-02-08,Dart,85
2013-02-09,Dart,128
2013-02-10,Dart,45
2013-02-11,Dart,59
2013-02-12,Dart,69
2013-02-13,Dart,52
2013-02-14,Dart,67
2013-02-15,Dart,26
2013-02-16,Dart,35
2013-02-17,Dart,27
2013-02-18,Dart,54
2013-02-19,Dart,63
2013-02-20,Dart,80
2013-02-21,Dart,106
2013-02-22,Dart,45
2013-02-23,Dart,83
2013-02-24,Dart,75
2013-02-25,Dart,72
2013-02-26,Dart,107
2013-02-27,Dart,70
2013-02-28,Dart,64
2013-03-01,Dart,73
2013-03-02,Dart,44
2013-03-03,Dart,53
2013-03-04,Dart,87
2013-03-05,Dart,87
2013-03-06,Dart,72
2013-03-07,Dart,86
2013-03-08,Dart,104
2013-03-09,Dart,69
2013-03-10,Dart,46
2013-03-11,Dart,70
2013-03-12,Dart,50
2013-03-13,Dart,93
2013-03-14,Dart,70
2013-03-15,Dart,100
2013-03-16,Dart,87
2013-03-17,Dart,106
2013-03-18,Dart,103
2013-03-19,Dart,167
2013-03-20,Dart,81
2013-03-21,Dart,85
2013-03-22,Dart,77
2013-03-23,Dart,49
2013-03-24,Dart,71
2013-03-25,Dart,101
2013-03-26,Dart,97
2013-03-27,Dart,62
2013-03-28,Dart,216
2013-03-29,Dart,133
2013-03-30,Dart,72
2013-03-31,Dart,71
2013-04-01,Dart,86
2013-04-02,Dart,82
2013-04-03,Dart,199
2013-04-04,Dart,234
2013-04-05,Dart,94
2013-04-06,Dart,60
2013-04-07,Dart,83
2013-04-08,Dart,112
2013-04-09,Dart,116
2013-04-10,Dart,177
2013-04-11,Dart,123
2013-04-12,Dart,102
2013-04-13,Dart,112
2013-04-14,Dart,80
2013-04-15,Dart,79
2013-04-16,Dart,217
2013-04-17,Dart,154
2013-04-18,Dart,128
2013-04-19,Dart,165
2013-04-20,Dart,92
2013-04-21,Dart,93
2013-04-22,Dart,118
2013-04-23,Dart,100
2013-04-24,Dart,138
2013-04-25,Dart,118
2013-04-26,Dart,185
2013-04-27,Dart,63
2013-04-28,Dart,71
2013-04-29,Dart,147
2013-04-30,Dart,116
2013-05-01,Dart,125
2013-05-02,Dart,135
2013-05-03,Dart,126
2013-05-04,Dart,91
2013-05-05,Dart,71
2013-05-06,Dart,127
2013-05-07,Dart,110
2013-05-08,Dart,108
2013-05-09,Dart,104
2013-05-10,Dart,129
2013-05-11,Dart,66
2013-05-12,Dart,62
2013-05-13,Dart,95
2013-05-14,Dart,92
2013-05-15,Dart,50
2013-05-16,Dart,63
2013-05-17,Dart,65
2013-05-18,Dart,29
2013-05-19,Dart,40
2013-05-20,Dart,84
2013-05-21,Dart,67
2013-05-22,Dart,78
2013-05-23,Dart,81
2013-05-24,Dart,136
2013-05-25,Dart,79
2013-05-26,Dart,57
2013-05-27,Dart,84
2013-05-28,Dart,83
2013-05-29,Dart,86
2013-05-30,Dart,81
2013-05-31,Dart,73
2013-06-01,Dart,26
2013-06-02,Dart,60
2013-06-03,Dart,83
2013-06-04,Dart,104
2013-06-05,Dart,132
2013-06-06,Dart,168
2013-06-07,Dart,109
2013-06-08,Dart,58
2013-06-09,Dart,80
2013-06-10,Dart,84
2013-06-11,Dart,98
2013-06-12,Dart,103
2013-06-13,Dart,124
2013-06-14,Dart,98
2013-06-15,Dart,23
2013-06-16,Dart,40
2013-06-17,Dart,103
2013-06-18,Dart,118
2013-06-19,Dart,66
2013-06-20,Dart,159
2013-06-21,Dart,148
2013-06-22,Dart,74
2013-06-23,Dart,110
2013-06-24,Dart,101
2013-06-25,Dart,127
2013-06-26,Dart,109
2013-06-27,Dart,162
2013-06-28,Dart,97
2013-06-29,Dart,41
2013-06-30,Dart,58
2013-07-01,Dart,72
2013-07-02,Dart,152
2013-07-03,Dart,118
2013-07-04,Dart,59
2013-07-05,Dart,84
2013-07-06,Dart,55
2013-07-07,Dart,42
2013-07-08,Dart,70
2013-07-09,Dart,105
2013-07-10,Dart,79
2013-07-11,Dart,128
2013-07-12,Dart,85
2013-07-13,Dart,42
2013-07-14,Dart,49
2013-07-15,Dart,97
2013-07-16,Dart,97
2013-07-17,Dart,58
2013-07-18,Dart,92
2013-07-19,Dart,119
2013-07-20,Dart,67
2013-07-21,Dart,60
2013-07-22,Dart,90
2013-07-23,Dart,107
2013-07-24,Dart,115
2013-07-25,Dart,76
2013-07-26,Dart,104
2013-07-27,Dart,51
2013-07-28,Dart,50
2013-07-29,Dart,84
2013-07-30,Dart,92
2013-07-31,Dart,173
2013-08-01,Dart,46
2013-08-02,Dart,57
2013-08-03,Dart,38
2013-08-04,Dart,23
2013-08-05,Dart,55
2013-08-06,Dart,82
2013-08-07,Dart,76
2013-08-08,Dart,90
2013-08-09,Dart,63
2013-08-10,Dart,56
2013-08-11,Dart,34
2013-08-12,Dart,51
2013-08-13,Dart,61
2013-08-14,Dart,56
2013-08-15,Dart,52
2013-08-16,Dart,72
2013-08-17,Dart,39
2013-08-18,Dart,36
2013-08-19,Dart,69
2013-08-20,Dart,97
2013-08-21,Dart,62
2013-08-22,Dart,75
2013-08-23,Dart,70
2013-08-24,Dart,33
2013-08-25,Dart,41
2013-08-26,Dart,72
2013-08-27,Dart,103
2013-08-28,Dart,112
2013-08-29,Dart,95
2013-08-30,Dart,126
2013-08-31,Dart,66
2013-09-01,Dart,38
2013-09-02,Dart,56
2013-09-03,Dart,61
2013-09-04,Dart,27
2013-09-06,Dart,96
2013-09-07,Dart,50
2013-09-08,Dart,67
2013-09-09,Dart,77
2013-09-10,Dart,63
2013-09-11,Dart,100
2013-09-12,Dart,64
2013-09-13,Dart,47
2013-09-14,Dart,49
2013-09-15,Dart,68
2013-09-16,Dart,83
2013-09-17,Dart,114
2013-09-18,Dart,80
