days,repository_language,lang_count
2012-11-11,Java,7191
2012-11-12,Java,10780
2012-11-13,Java,11380
2012-11-14,Java,10876
2012-11-15,Java,10808
2012-11-16,Java,10150
2012-11-17,Java,6929
2012-11-18,Java,6980
2012-11-19,Java,10886
2012-11-20,Java,11178
2012-11-21,Java,10669
2012-11-22,Java,9467
2012-11-23,Java,8695
2012-11-24,Java,6519
2012-11-25,Java,7364
2012-11-26,Java,11020
2012-11-27,Java,12222
2012-11-28,Java,12512
2012-11-29,Java,10947
2012-11-30,Java,10167
2012-12-01,Java,7524
2012-12-02,Java,8380
2012-12-03,Java,12623
2012-12-04,Java,12361
2012-12-05,Java,12199
2012-12-06,Java,11819
2012-12-07,Java,11021
2012-12-08,Java,7188
2012-12-09,Java,8026
2012-12-10,Java,11391
2012-12-11,Java,11675
2012-12-12,Java,11294
2012-12-13,Java,11234
2012-12-14,Java,10045
2012-12-15,Java,6763
2012-12-16,Java,7563
2012-12-17,Java,10609
2012-12-18,Java,10714
2012-12-19,Java,10990
2012-12-20,Java,10342
2012-12-21,Java,9037
2012-12-22,Java,5443
2012-12-23,Java,5166
2012-12-24,Java,5698
2012-12-25,Java,4409
2012-12-26,Java,5822
2012-12-27,Java,7285
2012-12-28,Java,6941
2012-12-29,Java,5679
2012-12-30,Java,5863
2012-12-31,Java,5763
2013-01-01,Java,4907
2013-01-02,Java,7752
2013-01-03,Java,9227
2013-01-04,Java,9628
2013-01-05,Java,6907
2013-01-06,Java,7094
2013-01-07,Java,10402
2013-01-08,Java,10751
2013-01-09,Java,10486
2013-01-10,Java,11556
2013-01-11,Java,10078
2013-01-12,Java,6574
2013-01-13,Java,7466
2013-01-14,Java,10949
2013-01-15,Java,10998
2013-01-16,Java,10116
2013-01-17,Java,10596
2013-01-18,Java,9674
2013-01-19,Java,6507
2013-01-20,Java,7366
2013-01-21,Java,10137
2013-01-22,Java,10464
2013-01-23,Java,10807
2013-01-24,Java,10459
2013-01-25,Java,9991
2013-01-26,Java,6701
2013-01-27,Java,7201
2013-01-28,Java,9722
2013-01-29,Java,10368
2013-01-30,Java,10404
2013-01-31,Java,9171
2013-02-01,Java,8729
2013-02-02,Java,5649
2013-02-03,Java,6733
2013-02-04,Java,9410
2013-02-05,Java,10302
2013-02-06,Java,9837
2013-02-07,Java,10290
2013-02-08,Java,9312
2013-02-09,Java,6044
2013-02-10,Java,6717
2013-02-11,Java,9253
2013-02-12,Java,9329
2013-02-13,Java,9655
2013-02-14,Java,9509
2013-02-15,Java,8708
2013-02-16,Java,6295
2013-02-17,Java,7032
2013-02-18,Java,9987
2013-02-19,Java,10488
2013-02-20,Java,11038
2013-02-21,Java,12363
2013-02-22,Java,12677
2013-02-23,Java,8473
2013-02-24,Java,9318
